UniqueID,Course,Title,Edition,Year,Author,ISBN,Alternate ISBNs,MMS ID,Call number,Barcode,Current Status,New/Returning/Past Semester,UMCP copy?,Notes,Comment,Branch Location
TopTextFall24.616,BMGT 431,"Data Mining for Business Analytics: Concepts, Techniques, and Applications in R",,2018,"Shmueli, Bruce, Yahav, Patel, & Lichtendahl",9781118956632,9781118879368,990063476620108238,BMGT431/Data Mining for Business Analytics,31430058260383,On Shelf,,N,https://ebookcentral.proquest.com/lib/umdcp/detail.action?docID=5014630,"This book may also be  available as an ebook at this <a href=""https://ebookcentral.proquest.com/lib/umdcp/detail.action?docID=5014630"">link</a>",CPMCK
TopTextFall24.617,BMGT 441,Fixed Income Securities,,2010,"Veronesi, Pietro",9780470109106,,990063476620108238,BMGT441/Fixed Income Securities,31430060956697,On Shelf,,N,,,CPMCK
TopTextFall24.618,BMGT 443,Valuation: Measuring & Managing the Value of Companies,7th,2020,"McKinsey & Company Inc., Tim Koller, Marc Goedhart, and David Wessels",9781119610922,9781119610885,990063476620108238,BMGT443/Valuation 7th,ebook,Linked,,Y,Ebook only : https://ebookcentral.proquest.com/lib/umdcp/detail.action?docID=6207783,"This book is  available as an ebook at this <a href=""https://ebookcentral.proquest.com/lib/umdcp/detail.action?docID=6207783"">link</a>",CPMCK
TopTextFall24.619,BMGT 444,"Options, Futures, and Other Derivatives",10th,2018,John C. Hull,978-0134472089,9780134631509,990063476620108238,BMGT444/Options Futures & Other Derivatives,31430058260284,On Shelf,,N,,,CPMCK
TopTextFall24.620,BMGT 451,Influence: The Psychology of Persuasion,Revised,2007,Robert B. Cialdini,9780061241895,,990063476620108238,BMGT451/Influence: Psychology Persuasion,31430058256100,On Shelf,,N,,,CPMCK
TopTextFall24.621,BSCI 222,"Genetics, A Conceptual Approach",7th,2020,Benjamin A. Pierce,9781319216801,,990063476620108238,BSCI222/Genetics 7th,31430058260003,On Shelf,,N,,,CPMCK
TopTextFall24.622,BSCI 222,"Genetics, a Conceptual Approach - Solutions and Problem-Solving Manual",5th,2014,Jung H. Choi & Mark E. McCallum,9781464150920,,990063476620108238,BSCI222/Genetics Sol. Man.,"31430058256738, 31430058253651",On Shelf,,N,,,CPMCK
TopTextFall24.623,BSCI 222,"Genetics, A Conceptual Approach",7th,2020,Benjamin A. Pierce,9781319216801,,990063476620108238,BSCI222/Genetics 7th STEM,31430060958503,On Shelf,,N,STEM,This item is available at the STEM Library.,CPENG
TopTextFall24.624,BSCI 330,Molecular Biology of the Cell,7th,2022,"Alberts, Heald, Johnson, Morgan, Raff, Roberts, & Walter",9780393884821,,990063476620108238,BSCI330/Molecular Bio 7th,31430058260276,On Shelf,,N,,,CPMCK
TopTextFall24.625,BSCI 330,Molecular Biology of the Cell,7th,2022,"Alberts, Heald, Johnson, Morgan, Raff, Roberts, & Walter",9780393884821,,990063476620108238,BSCI330/Molecular Bio 7th STEM,31430060958537,On Shelf,,N,STEM,This item is available at the STEM Library.,CPENG
TopTextFall24.626,BSCI 353,Neuroscience,6th,2018,Dale Purves,9781605353807,,990063476620108238,BSCI353/Neuroscience 6th STEM,31430060958552,On Shelf,,N,STEM,This item is available at the STEM Library.,CPENG
TopTextFall24.627,BSCI 353,Neuroscience,6th,2018,Dale Purves,9781605353807,,990063476620108238,BSCI353/Neuroscience 6th,31430058698624,On Shelf,,Y,,,CPMCK
TopTextFall24.628,BSCI 410,Human Molecular Genetics,5th,2019,Strachan & Read,9780815345893,,990063476620108238,BSCI410/Human Molecular Genetics,31430058258684,On Shelf,,N,,,CPMCK
TopTextFall24.629,BSCI 410,Human Molecular Genetics,5th,2019,Strachan & Read,9780815345893,,990063476620108238,BSCI410/Human Molecular Genetics (copy 2) STEM,31430060876069,On Shelf,,N,,,CPMCK
TopTextFall24.630,BSCI 433,Principles of Cancer Biology,1st,2006,Lewis J Kleinsmith,9780805340037,,990063476620108238,BSCI433/Principles of Cancer Biology,31430058260409,On shelf,,N,,,CPMCK
TopTextFall24.631,BSCI 433,Principles of Cancer Biology,1st,2005,"Kleinsmith, Lewis",9780805340037,,990063476620108238,BSCI433/Principles of Cancer Biology STEM,31430060847789,On Shelf,,N,STEM,This item is available at the STEM Library.,CPENG
TopTextFall24.632,BSCI 450,Human Physiology: an Integrated Approach,8th,2019,Dee Unglaub Silverthorn,9780134605197,,990063476620108238,BSCI440/Human Physiology 8th STEM,31430060958511,On Shelf,,N,STEM,This item is available at the STEM Library.,CPENG
TopTextFall24.633,BSCI 450,Human Physiology: an Integrated Approach,8th,2019,Dee Unglaub Silverthorn,9780134605197,,990063476620108238,BSCI440/Human Physiology 8th,31430058256423,On Shelf,,N,,,CPMCK
TopTextFall24.634,BUAC 706,Ethics in Accounting: A Decision-Making Approach,2nd,2016,Gordon Klein,9781118928332,,990063476620108238,BUAC765/Ethics in Accounting,31430058254386,On Shelf,,N,,,CPMCK
TopTextFall24.635,BUDT 700,Storytelling With Data,,2020,"Knaflic, Cole Nussbaumer",9781119621508,"9781119621492, 9781119621584",990063476620108238,BUDT700/Storytelling With Data,Ebook,Ebook,,Y,https://search.ebscohost.com/login.aspx?direct=true&db=nlebk&AN=2270716&site=ehost-live,"This title is available as an ebook at this <a href=""https://search.ebscohost.com/login.aspx?direct=true&db=nlebk&AN=2270716&site=ehost-live"">link</a>",CPMCK
TopTextFall24.636,BUDT 704,Python for Data Analysis,3rd,2022,"Mckinney, Wes",9781098104030,,990063476620108238,BUDT758X/Python for Data Analysis 3rd,31430060216217,On Shelf,,N,,,CPMCK
TopTextFall24.637,CCJS 105,Criminology: Essentials,4th,2020,Walsh & Jorgensen,9781544375373,,990063476620108238,CCJS105/Criminology Essentials,31430058259997,On Shelf,,N,,,CPMCK
TopTextFall24.638,CCJS 225,Violence: The Enduring Problem,4th,2021,Alvarez & Bachman,9781544355658,,990063476620108238,CCJS225/Violence,"31430058259088, 31430058260227",On Shelf,,N,,,CPMCK
TopTextFall24.639,CCJS 230,Criminal Law,,2016,Russell-Brown & Davis,9781412977890,,990063476620108238,CCJS230/Criminal Law (2),31430058253172,On Shelf,,N,,,CPMCK
TopTextFall24.640,CCJS 300,Research Methods in Criminal Justice and Criminology,10th,2018,Frank E. Hagan,9780134558912,,990063476620108238,CCJS300/Research Methods in Crim. 10th,31430058254535,On Shelf,,N,,,CPMCK
TopTextFall24.641,CCJS 340,Critical Issues in Policing,8th,2021,"Dunham, Alpert & McLean",9781478640462,,990063476620108238,CCJS340/Critical Issues 8th,31430058259096,On Shelf,,N,,,CPMCK
TopTextFall24.642,CCJS 342,Introduction to Corrections,3rd,2020,Robert D. Hanser,9781544339078,,990063476620108238,CCJS342/Introduction to Corrections,31430060956630,On Shelf,,N,,,CPMCK
TopTextFall24.643,CCJS 345,Courts: a Text/Reader,3rd,2019,"Spohn, Hemmens, & McCann",9781544307947,,990063476620108238,CCJS345/Courts,31430058260235,Purchased,,N,,,CPMCK
TopTextFall24.644,CCJS 345,Just Mercy: Story of Justice and Redemption,,2014,Bryan Stevenson,9780812984965,,990063476620108238,CCJS345/Just Mercy,31430058608722,On Shelf,,Y,ebook,,CPMCK
TopTextFall24.645,CCJS 360,American Summer: Love and Death in Chicago,,2019,Alex Kotlowitz,9780804170918,,990063476620108238,CCJS360/American Summer,31430058260177,On Shelf,,N,,,CPMCK
TopTextFall24.646,CCJS 360,Know My Name: A Memoir,,2020,Chanel Miller,9780735223721,,990063476620108238,CCJS360/Know My Name,31430059528655,On Shelf,,Y,,,CPMCK
TopTextFall24.647,CCJS 360,Rip in Heaven,,2004,Jeanine Cummins,9780451210531,,990063476620108238,CCJS360/Rip in Heaven,31430058259104,On Shelf,,N,,,CPMCK
TopTextFall24.648,CCJS 360,Something Bad Happened Last Night,1st,2011,Cortney Fisher,9780757586330,,990063476620108238,CCJS360/Something Bad Happened,31430058259336,On Shelf,,N,,,CPMCK
TopTextFall24.649,CCJS 450,Juvenile Delinquency in a Diverse Society,3,2021,Bates & Swan,9781544375434,"9781544375458, 9781544375465, 9781544375472",990063476620108238,CCJS450/Juvenile Delinquency in a Diverse Society 3rd,31430058259914,On Shelf,,N,,,CPMCK
TopTextFall24.650,CCJS 342,American Corrections,12th,2019,"Clear, Reisig, & Cole",9781337557658,"9781337618601, 9780357456538",990063476620108238,CCJS342/American Corrections,31430058259930,On Shelf,,N,,,CPMCK
TopTextFall24.651,CHEM 231,Organic Chemistry: Study Guide and Solutions Manual,7th,2021,"Parise, Loudon, & Bonner",9781319363772,,990063476620108238,CHEM231/Organic Chem SG 7th,31430058259898,On Shelf,,N,,,CPMCK
TopTextFall24.652,CHEM 237,Organic Chemistry,7th,2021,Loudon & Parise,9781319503574,9781319409111,990063476620108238,CHEM231/Organic Chem 7th,31430058259880,On Shelf,,N,,,CPMCK
TopTextFall24.653,CHEM 241,Organic Chemistry,7th,2021,Loudon & Parise,9781319503574,9781319409111,990063476620108238,CHEM231/Organic Chem 7th,31430058259880,On Shelf,,N,,,CPMCK
TopTextFall24.654,CHEM 241,Organic Chemistry: Study Guide and Solutions Manual,7th,2021,"Parise, Loudon, & Bonner",9781319363772,,990063476620108238,CHEM231/Organic Chem SG 7th,31430058259898,On Shelf,,N,,,CPMCK
TopTextFall24.655,CHEM 241,Organic Chemistry,7th,2021,Loudon & Parise,9781319503574,9781319409111,990063476620108238,CHEM231/Organic Chem 7th STEM,31430060958636,On Shelf,,N,STEM,This item is available at the STEM Library.,CPENG
TopTextFall24.656,CLAS 170,Anthology of Classical Mythology,2nd,2016,"Stephen Trzaskoma, R. Scott Smith, & Stephen Brunet ",9781624664977,9781624664984,990063476620108238,CLAS170/Anthology of Classical Myth,31430051076216,On Shelf,,N,,,CPMCK
TopTextFall24.657,CLAS 170,Classical Mythology: A Very Short Intro,,2007,Helen Morales,9780192804761,,990063476620108238,CLAS170/Classical Mythology,31430053369148,On Shelf,,Y,,,CPMCK
TopTextFall24.658,CLAS 170,Essential Homer,,2000,Homer  (Lombardo trans.),9780872205406,,990063476620108238,CLAS170/Essential Homer,31430051074385,On Shelf,,Y,,,CPMCK
TopTextFall24.659,CLAS 170,"Medea, Hippolytus, Heracles, Bacchae",,2004,Euripides,9781585100484,,990063476620108238,CLAS170/Medea,31430051076182,On Shelf,,N,,,CPMCK
TopTextFall24.660,CLAS 170,Metamorphoses,,1986,Ovid (Melville trans.),192510339,9780199537372,990063476620108238,CLAS170/Metamorphoses (3),31430022942835,On Shelf,,Y,,,CPMCK
TopTextFall24.661,CLAS 170,Sophocles I,3rd,2013,Sophocles (Green & Lattimore eds.),9780226311517,,990063476620108238,CLAS170/Sophocles I,31430057779649,On Shelf,,Y,,,CPMCK
TopTextFall24.662,CLAS 276,Tragedy & Selected Essays,,2004,Cato (Addison trans.),9780865974432,,990063476620108238,CLAS289A/Tragedy & Selected Essays,31430046288009,On Shelf,,Y,,,CPMCK
TopTextFall24.663,CLAS 276,Imperial Tense: Prospects and Problems of American Empire,,2003,Andrew Bacevich,9781566635332,,990063476620108238,CLAS298A/Imperial Tense,31430058258866,On Shelf,,N,,,CPMCK
TopTextFall24.664,CLAS 276,"Readings in Western Civilization, Volume 2: Rome: Late Republic and Principate",,1986,"Kaegi, White, Boyer, & Kirshner eds.",9780226069371,,990063476620108238,CLAS298A/Readings in Western Civ.,31430058258858,On Shelf,,N,,,CPMCK
TopTextFall24.665,CMSC 250,Discrete Mathematics with Applications,4th,2011,Susanna S. Epp,9780495391326,,990063476620108238,CMSC250/Discrete Mathematics,31430051074880,On Shelf,,N,,,CPMCK
TopTextFall24.666,CMSC 411,Computer Architecture,5th,2011,Hennessy & Patterson,9780123838735,"9780123838728, 9780128119051",990063476620108238,CMSC411/Computer Architecture,ebook,Linked,,Y,Ebook only : https://ebookcentral.proquest.com/lib/umdcp/detail.action?docID=787253,"This book is  available as an ebook at this <a href=""https://ebookcentral.proquest.com/lib/umdcp/detail.action?docID=787253"">link</a>",CPMCK
TopTextFall24.667,CMSC 411,Computer Architecture,6th,2017,Hennessy & Patterson,9780128119051,,990063476620108238,CMSC411/Computer Architecture 6th,31430060875889,On Shelf,,N,,,CPMCK
TopTextFall24.668,CMSC 451,Algorithm Design,1st,2005,Kleinberg & Tardos,9780321295354,,990063476620108238,CMSC451/Algorithm Design,31430058255953,On Shelf,,Y,,,CPMCK
TopTextFall24.669,CMSC 451,Algorithm Design,1st,2005,Kleinberg & Tardos,9780321295354,,990063476620108238,CMSC451/Algorithm Design STEM,31430060876002,On Shelf,,N,STEM,This item is available at the STEM Library.,CPENG
TopTextFall24.670,COMM 107,Presentations That Matter,6th,2022,"Morgan, Hall & Anderson",9781645651987,8220127477383,990063476620108238,COMM107/Presentations That Matter,"31430058259799, 31430058254493, 31430058259815, 31430058259823, 31430058259831, 31430058259849, 31430058259856, 31430058259864, 31430058259872",On Shelf,,N,,,CPMCK
TopTextFall24.671,COMM 107,Practically Speaking,2nd,2017,J. Dan Rothwell,9780190457327,,990063476620108238,COMM107/Practically Speaking,"31430058254485, 31430058254493, 31430058255524, 31430058255516, 31430058255508, 31430058257991, 31430058257983, 31430058257975, 31430058257967",On Shelf,,N,,,CPMCK
TopTextFall24.672,ECON 311,New Economic View of American History (2nd ed),2nd,,Atack & Passell,9780393963151,,990063476620108238,ECON311/New Economic View of American History,31430055790788,On Shelf,,N,,,CPMCK
TopTextFall24.673,ECON 414,"Games, Strategies, and Decision Making",2nd,2015,"Joseph E. Harrington, Jr.",9781429239967,,990063476620108238,ECON414/Games Strategies & Decision Making,31430058255771,On Shelf,,N,,,CPMCK
TopTextFall24.674,EDCP 230,Science and Application of Positive Psychology,,2022,"Cheavens, Jennifer S.",9781108460835,,990063476620108238,PSYC234/Science and App. of Pos. Psych,31430060061902,On Shelf,,Y,,,CPMCK
TopTextFall24.675,ENAE 324,Finite Element Method for Solids and Structures,,2021,Lee & Chung,9781108497091,,990063476620108238,ENAE324/Finite Element Method,31430059538746,On shelf,,Y,,,CPMCK
TopTextFall24.676,ENCE 422,Engineering Economic Analysis,14th,2020,"Donald G. Newnan, Ted G. Eschenbach, Jerome P. Lavelle",9780190931919,,990063476620108238,ENCE422/Engineering Economic Analysis,31430060956598,On Shelf,,N,,,CPMCK
TopTextFall24.677,ENEE 200,Ethical Engineer : Contemporary Concepts and Cases,,2018,Robert E McGinn,9780691177700,,990063476620108238,ENEE200/Ethical Engineer,31430059261356,On Shelf,,Y,,,CPMCK
TopTextFall24.678,ENEE 200,Ethical Engineer : Contemporary Concepts and Cases,,2018,Robert E McGinn,9780691177700,,990063476620108238,ENEE200/Ethical Engineer STEM,31430060958479,On Shelf,,N,STEM,This item is available at the STEM Library.,CPENG
TopTextFall24.679,ENEE 350,Structured Computer Organization,6th,2013,Andrew S. Tanenbaum,9780132916523,,990063476620108238,ENEE350/Structured Computer Organization,31430058259138,On Shelf,,N,,,CPMCK
TopTextFall24.680,ENES 210,Startup Analysis Canvas,6th,2022,James V. Green,9798803298151,,990063476620108238,ENES210/Startup Analysis Canvas 6th,31430060228683,On Shelf,,N,,,CPMCK
TopTextFall24.681,ENES 221,Engineering Mechanics: Dynamics,14th,2016,R.C. Hibbeler,9780133915389,,990063476620108238,ENES221/Engineering Mechanics STEM,31430060958453,On Shelf,,N,STEM,This item is available at the STEM Library.,CPENG
TopTextFall24.682,ENES 221,Engineering Mechanics: Dynamics,14th,2016,R.C. Hibbeler,9780133915389,,990063476620108238,ENES221/Engineering Mechanics,31430058253164,On Shelf,,N,,,CPMCK
TopTextFall24.683,ENES 350,Structured Computer Organization,6th,2013,Andrew S. Tanenbaum,9780132916523,,990063476620108238,ENEE350/Structured Computer Organization (copy 2) STEM,31430060876010,On Shelf,,N,STEM,This item is available at the STEM Library.,CPENG
TopTextFall24.684,ENES 461,Startup Analysis Canvas,6th,2022,James V. Green,9798803298151,,990063476620108238,ENES210/Startup Analysis Canvas 6th,31430060228683,On Shelf,,N,,,CPMCK
TopTextFall24.685,ENES 200,Ethical Engineer: Contemporary Concepts and Cases,,2018,"Mcginn, Robert",9780691177694,,990063476620108238,ENES200/Ethical Engineer,"31430059261356, 31430060958479",On Shelf,,N,,,CPMCK
TopTextFall24.686,ENGL 125,Book of Poetry for Hard Times,,2021,Robert Pinsky,9780393867596,,990063476620108238,ENGL125/Book of Poetry for Hard Times,31430058260052,Purchased,,N,,,CPMCK
TopTextFall24.687,ENGL 391,Best American Travel Writing 2019,n/a,2019,"Fuller, Alexandra / Wilson, Jason",9780358094234,,990063476620108238,ENGL391/Best American Travel Writing 2019,31430060956523,On Shelf,,N,,,CPMCK
TopTextFall24.688,ENGL 393,Technical Communication,13th,2021,"Markel, Mike / Selber, Stuart A.",9781319245009,,990063476620108238,ENGL393/Technical Comm (1) 13th,31430060216225,On shelf,,N,Call # in Aleph says 3rd ed?,,CPMCK
TopTextFall24.689,ENGL 394,Made to Stick: Why Some Ideas Survive and Others Die,,2007,"Heath, Chip / Heath, Dan",9781400064281,,990063476620108238,ENGL394/Made to Stick,31430052557032,On Shelf,,Y,,,CPMCK
TopTextFall24.690,ENGL 394,On Writing Well: Classic Guide to Writing Nonfiction,4th,1990,William Zinsser,0-06-0552727,9780060891541,990063476620108238,ENGL394/On Writing Well,31430031833041,On Shelf,,Y,,,CPMCK
TopTextFall24.691,ENME 361,Vibrations,3rd,2019,"Balakumar Balachandran, Edward B. Magrab",9781108427319,,990063476620108238,ENME361/Vibrations 3rd,31430059556797,Held,,Y,,,CPMCK
TopTextFall24.692,ENME 361,Vibrations,3rd,2019,"Balakumar Balachandran, Edward B. Magrab",9781108427319,,990063476620108238,ENME361/Vibrations 3rd (copy 2) STEM,31430060876028,On Shelf,,N,STEM,This item is available at the STEM Library.,CPENG
TopTextFall24.693,ENME 464,Cost Analysis of Electronic Systems,2nd,2017,Peter Sanborn,9789813148260,9789813148253,990063476620108238,ENME464/Cost Analysis of Electronic Systems,ebook,Linked,,N,Ebook https://ebookcentral.proquest.com/lib/umdcp/detail.action?docID=4791183,"This book is  available as an ebook at this <a href=""https://ebookcentral.proquest.com/lib/umdcp/detail.action?docID=4791183"">link</a>",CPMCK
TopTextFall24.694,EPIB 301,Epidemiology for Public Health Practice,6th,2021,Friis & Sellers,9781284175431,,990063476620108238,EPIB301/Epidemiology for Pub. Health,31430058259146,On Shelf,,N,,,CPMCK
TopTextFall24.695,FMSC 330,Under the Skin,,2022,Linda Villarosa,9780385544887,,990063476620108238,FMSC330/Under the Skin,31430058260342,On Shelf,,N,,,CPMCK
TopTextFall24.696,FMSC 330,Personal Health: A Population Approach,1st,2020,"Kiely, Manze, & Palmedo",9781284099652,,990063476620108238,HLTH140/Personal Health,31430058256498,On Shelf,,N,,,CPMCK
TopTextFall24.697,GVPT 170,Enduring Democracy,6th,2021,"Dautrich, Yalof, & Bejarano",9781544364476,,990063476620108238,GVPT170/Enduring Democracy,31430058260250,Purchased,,Y,,,CPMCK
TopTextFall24.698,GVPT 201,Calling Bullshit: The Art of Skepticism in a Data-Driven World,,2020,Bergstrom & West,9780525509202,,990063476620108238,GVPT201/Calling Bullshit,31430060332600,Held,,Y,,,CPMCK
TopTextFall24.699,HIST 200,Voices of Freedom vol. 1,7th,2023,Eric Foner,9781324042174,,990063476620108238,HIST200/Voices of Freedom vol. 1,31430060155811,On Shelf,,N,,,CPMCK
TopTextFall24.700,MATH 140,Calculus w/ Concepts of Calculus,6th,2011,Robert Ellis & Denny Gulick,9781133436751,,990063476620108238,MATH141/Calculus w/ Concepts STEM,31430060958586,On Shelf,,N,STEM,This item is available at the STEM Library.,CPENG
TopTextFall24.701,MATH 140,Calculus w/ Concepts of Calculus - Student Solutions Manual,6th,2011,Robert Ellis & Denny Gulick,9780759331778,,990063476620108238,MATH141/Calculus w/ Con. SSM,"31430058254113, 31430058258114, 31430058258106",On Shelf,,N,,,CPMCK
TopTextFall24.702,MATH 140,Calculus w/ Concepts of Calculus,6th,2011,Robert Ellis & Denny Gulick,9781133436751,,990063476620108238,MATH141/Calculus w/ Concepts,"31430058254626, 31430058257009 , 31430058254618, 31430058258056",On Shelf,,N,,,CPMCK
TopTextFall24.703,MATH 140,Students Soutios Manual to Accomapny Calculus,6th,2004,"Robert Ellis, Denny Gulick",9780759331779,,990063476620108238,MATH141/Caclulus w/Con. SSM STEM,31430060960640,On Shelf,,N,STEM,This item is available at the STEM Library.,CPENG
TopTextFall24.704,MATH 141,Calculus w/ Concepts of Calculus - Student Solutions Manual,6th,2011,Robert Ellis & Denny Gulick,9780759331778,,990063476620108238,MATH141/Calculus w/ Con. SSM,"31430058254113, 31430058258114, 31430058258106",On Shelf,,N,,,CPMCK
TopTextFall24.705,MATH 141,Calculus w/ Concepts of Calculus,6th,2011,Robert Ellis & Denny Gulick,9781133436751,,990063476620108238,MATH141/Calculus w/ Concepts,"31430058254626, 31430058257009 , 31430058254618, 31430058258056",On Shelf,,N,,,CPMCK
TopTextFall24.706,MATH 241,Calculus w/ Concepts of Calculus,6th,2011,Robert Ellis & Denny Gulick,9781133436751,,990063476620108238,MATH141/Calculus w/ Concepts,"31430058254626, 31430058257009 , 31430058254618, 31430058258056",On Shelf,,N,,,CPMCK
TopTextFall24.707,MATH 246,Differential Equations W/Matlab (2019),3rd,2019,Brian R. Hunt,9781118376805,,990063476620108238,MATH246/Differential Equations (2019),31430058259989,On Shelf,,N,,,CPMCK
TopTextFall24.708,MATH 246,Differential Equations W/Matlab,3rd,2012,Brian R. Hunt,9781118376805,,990063476620108238,MATH246/Differential Equations STEM,31430060958578,On Shelf,,N,STEM,This item is available at the STEM Library.,CPENG
TopTextFall24.709,MATH 310,A Transition to Advanced Mathematics,8th,2014,"Smith, Douglas; Eggen, Maurice; St. Andre, Richard",9781285463261,,990063476620108238,MATH310/Transition to Advanced Mathematics (STEM),31430060847821,On Shelf,,N,STEM,This item is available at the STEM Library.,CPENG
TopTextFall24.710,MATH 406,Illustrated Theory of Numbers,17,,"weissman, martin h.",9781470463717,,990063476620108238,MATH406/Illustrated Theory of Numbers,31430060956663,On Shelf,,N,,,CPMCK
TopTextFall24.711,MATH 406,Introduction to Number Theory with Cryptogrophy,2nd,2018,"kraft, james / washington, lawrence",9781138063471,,990063476620108238,MATH406/Intro to Number Theory,,Ordered,,,ebook,,CPMCK
TopTextFall24.712,MATH 406,Elementary Number Theory and Its Application,6th,2011,Kenneth H. Rosen,9780321500311,9780134310053,990063476620108238,MATH406/Elementary Number Theory,31430058260094,On Shelf,,N,,,CPMCK
TopTextFall24.713,MATH 406,Elementary Number Theory and Its Application,6th,2011,Kenneth H. Rosen,9780321500311,9780134310053,990063476620108238,MATH406/Elementary Number Theory (copy 2) STEM,31430060875996,,,N,,,CPMCK
TopTextFall24.714,MATH 406,An Illustrated Theory of Numbers,Reprint,2020,"Weissman, Martin",9781470463717,,990063476620108238,MATH406/Illustrated Theory of Numbers STEM,31430060847847,On Shelf,,N,STEM,This item is available at the STEM Library.,CPENG
TopTextFall24.715,MATH 410,Advanced Calculus,2nd,2006,Patrick M. Fitzpatrick,9780821847916,,990063476620108238,MATH410/Advanced Calculus,31430058254329,On Shelf,,N,,,CPMCK
TopTextFall24.716,MATH 410,Advanced Calculus,2nd,2006,Patrick M. Fitzpatrick,9780821847916,,990063476620108238,MATH410/Advanced Calculus STEM,31430060958446,On Shelf,,N,STEM,This item is available at the STEM Library.,CPENG
TopTextFall24.717,MUSC 210,Music: A Social Experience,3rd,2022,Cornelius & Natvig,9780367740337,"9780367740351, 9781003155812",990063476620108238,MUSC210/Music,31430058259682,On Shelf,,N,,,CPMCK
TopTextFall24.718,PHIL 100,Philosophy,,2019,Stich & Donaldson,9780199329960,,990063476620108238,PHIL100/Philosophy,31430058259708,On Shelf,,N,,,CPMCK
TopTextFall24.719,PHIL 100,Trial & Death of Socrates,3rd,2000,Plato (Grube & Cooper trans.),9780872205543,,990063476620108238,PHIL100/Trial & Death of Socrates,31430049413208,On Shelf,,Y,,,CPMCK
TopTextFall24.720,PHYS 106,"Seeing the Light: Optics in Nature, Photography, Color, Vision, and Holography",,2019,"Falk, Brill, & Stork",9781626541092,,990063476620108238,PHYS106/Seeing the Light,31430059817538,On shelf,,Y,,,CPMCK
TopTextFall24.721,PHYS 122,College Physics,4th,2019,Randall D. Knight,9780134609034,,990063476620108238,PHYS122/College Physics 4th STEM,31430060958560,On Shelf,,N,STEM,This item is available at the STEM Library.,CPENG
TopTextFall24.722,PHYS 401,Quantum Mechanics: A Paradigms Approach,,2012,David H. Mcintyre,9780321765796,9781009310611,990063476620108238,PHYS401/Quantum Mechanics,31430060957174,On Shelf,,N,,,CPMCK
TopTextFall24.723,PHYS 402,Quantum Mechanics: A Paradigms Approach,,2012,David H. Mcintyre,9780321765796,9781009310611,990063476620108238,PHYS401/Quantum Mechanics,31430060957174,On Shelf,,N,,,CPMCK
TopTextFall24.724,PLCY 201,Powers to Lead,,2008,"Joseph S. Nye, Jr.",9780199754137,,990063476620108238,PLCY201/Powers to Lead,31430058257140,Held,,Y,(Checked 8/22/24) Also available as ebook [RECHECK AVAILABILITY]: https://search.ebscohost.com/login.aspx?direct=true&db=nlebk&AN=474504&site=ehost-live RECHECK AVAILABILITY,"This book is  available as an ebook at this <a href=""https://search.ebscohost.com/login.aspx?direct=true&db=nlebk&AN=474504&site=ehost-live"">link</a>",CPMCK
TopTextFall24.725,PLCY 201,Getting to Yes: Negotiating and Agreement Without Giving In,,2007,"Fisher, Roger",9781844131464,,990063476620108238,PLCY201/Getting to Yes,31430058095284,On Shelf,,Y,,,CPMCK
TopTextFall24.726,PSYC 234,Science and Application of Positive Psychology,,2022,"Cheavens, Jennifer S.",9781108460835,,990063476620108238,PSYC234/Science and App. of Pos. Psych,31430060061902,Move from regular reserves,,Y,,,CPMCK
TopTextFall24.727,PSYC 344,Why Zebras Don't Get Ulcers,3rd,2004,Robert M. Sapolsky,9780805073690,,990063476620108238,PSYC344/Why Zebras Don't Get Ulcers,31430060455914,Held,,Y,,,CPMCK
TopTextFall24.728,PSYC 344,"Why Zebras Don't Get Ulcers, Revised and Updated",3rd,2004,Robert M. Sapolsky,9780805073690,,990063476620108238,PSYC344/Why Zebras Don't Get Ulcers,31430060455914,"Current Reserves, On Shelf",,Y,,,CPMCK
TopTextFall24.729,PSYC 355,How Children Develop,6th,2020,"Siegler, Saffran, & Gershoff",9781319184568,,990063476620108238,PSYC355/How Children Develop 6th,31430058259302,On Shelf,,N,,,CPMCK
TopTextFall24.730,PSYC 433,"Helping Skills: Facilitating Exploration, Insight, and Action",5th,2020,"Hill, Clara E.",9781433831379,,990063476620108238,PSYC433/Helping Skills,31430057882971,Recalled,,Y,,,CPMCK
TopTextFall24.731,PSYC 433,"Helping Skills : Facilitating Exploration, Insight, and Action",5th,2020,Clara E. Hill,9781433831379,,990063476620108238,PSYC433/Helping Skills,31430057882971,"Current Reserves, On Shelf",,Y,,,CPMCK
TopTextFall24.732,SOCY 100,Sociology: Exploring the Architecture of Everyday Life,13th,2021,"Newman, David M.",9781544373850,,990063476620108238,SOCY100/Sociology: Exploring,31430060155795,On Shelf,,N,,,CPMCK
TopTextFall24.733,SOCY 100,"You May Ask Yourself, Core Edition",7th,2020,Dalton Conley,9780393537789,,990063476620108238,SOCY100/You May Ask Yourself,31430058260367,On Shelf,,N,,,CPMCK
TopTextFall24.734,SOCY 200,"Guns, Germs, and Steel: Fates of Human Societies",,2005,"Diamond, Jared",9780393317558,,990063476620108238,SOCY200/Guns Germs and Steel,31430052478197,On Shelf,,Y,,,CPMCK
TopTextFall24.735,SOCY 200,"Guns, Germs and Steel: Fates of Human Societies",,1997,"Diamond, Jared",9780393317558,,990063476620108238,SOCY200/Guns Germs and Steel 1997,31430047772639,On Shelf,,Y,,,CPMCK
